date,respondent,respondent-name,type,type-name,timezone,timezone-description,demand,value-units
2025-07-28,CISO,California Independent System Operator,D,Demand,Central,Central,669914,megawatthours
2025-07-28,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,666514,megawatthours
2025-07-28,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,673018,megawatthours
2025-07-28,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,675746,megawatthours
2025-07-28,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,637313,megawatthours
2025-07-28,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,632160,megawatthours
2025-07-28,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,628856,megawatthours
2025-07-28,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,634896,megawatthours
2025-07-28,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,637313,megawatthours
2025-07-28,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,624832,megawatthours
2025-07-28,CISO,California Independent System Operator,NG,Net generation,Central,Central,615751,megawatthours
2025-07-28,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,610840,megawatthours
2025-07-28,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,620481,megawatthours
2025-07-28,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,624832,megawatthours
2025-07-28,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-47362,megawatthours
2025-07-28,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-50920,megawatthours
2025-07-28,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-52374,megawatthours
2025-07-28,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-49156,megawatthours
2025-07-28,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-47362,megawatthours
2025-07-29,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,704783,megawatthours
2025-07-29,CISO,California Independent System Operator,D,Demand,Central,Central,703608,megawatthours
2025-07-29,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,703289,megawatthours
2025-07-29,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,704165,megawatthours
2025-07-29,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,704783,megawatthours
2025-07-29,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,658375,megawatthours
2025-07-29,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,657064,megawatthours
2025-07-29,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,656209,megawatthours
2025-07-29,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,657792,megawatthours
2025-07-29,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,658375,megawatthours
2025-07-29,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,678336,megawatthours
2025-07-29,CISO,California Independent System Operator,NG,Net generation,Central,Central,675353,megawatthours
2025-07-29,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,674574,megawatthours
2025-07-29,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,676680,megawatthours
2025-07-29,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,678336,megawatthours
2025-07-29,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-27122,megawatthours
2025-07-29,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-28759,megawatthours
2025-07-29,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-29722,megawatthours
2025-07-29,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-27750,megawatthours
2025-07-29,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-27122,megawatthours
2025-07-30,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,708895,megawatthours
2025-07-30,CISO,California Independent System Operator,D,Demand,Central,Central,708758,megawatthours
2025-07-30,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,708218,megawatthours
2025-07-30,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,708998,megawatthours
2025-07-30,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,708895,megawatthours
2025-07-30,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,665665,megawatthours
2025-07-30,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,665761,megawatthours
2025-07-30,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,665884,megawatthours
2025-07-30,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,665703,megawatthours
2025-07-30,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,665665,megawatthours
2025-07-30,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,665774,megawatthours
2025-07-30,CISO,California Independent System Operator,NG,Net generation,Central,Central,669114,megawatthours
2025-07-30,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,669783,megawatthours
2025-07-30,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,667787,megawatthours
2025-07-30,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,665774,megawatthours
2025-07-30,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-43221,megawatthours
2025-07-30,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-39401,megawatthours
2025-07-30,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-37905,megawatthours
2025-07-30,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-41175,megawatthours
2025-07-30,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-43221,megawatthours
2025-07-31,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,689450,megawatthours
2025-07-31,CISO,California Independent System Operator,D,Demand,Central,Central,688614,megawatthours
2025-07-31,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,687980,megawatthours
2025-07-31,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,689074,megawatthours
2025-07-31,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,689450,megawatthours
2025-07-31,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,663818,megawatthours
2025-07-31,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,664200,megawatthours
2025-07-31,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,664472,megawatthours
2025-07-31,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,663965,megawatthours
2025-07-31,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,663818,megawatthours
2025-07-31,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,622648,megawatthours
2025-07-31,CISO,California Independent System Operator,NG,Net generation,Central,Central,624263,megawatthours
2025-07-31,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,625554,megawatthours
2025-07-31,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,623103,megawatthours
2025-07-31,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,622648,megawatthours
2025-07-31,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-80114,megawatthours
2025-07-31,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-78709,megawatthours
2025-07-31,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-77095,megawatthours
2025-07-31,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-79537,megawatthours
2025-07-31,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-80114,megawatthours
2025-08-01,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,707834,megawatthours
2025-08-01,CISO,California Independent System Operator,D,Demand,Central,Central,709183,megawatthours
2025-08-01,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,710134,megawatthours
2025-08-01,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,708289,megawatthours
2025-08-01,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,707834,megawatthours
2025-08-01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,668295,megawatthours
2025-08-01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,667696,megawatthours
2025-08-01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,667747,megawatthours
2025-08-01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,667920,megawatthours
2025-08-01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,668295,megawatthours
2025-08-01,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,629626,megawatthours
2025-08-01,CISO,California Independent System Operator,NG,Net generation,Central,Central,630371,megawatthours
2025-08-01,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,630781,megawatthours
2025-08-01,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,629687,megawatthours
2025-08-01,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,629626,megawatthours
2025-08-01,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-76239,megawatthours
2025-08-01,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-76375,megawatthours
2025-08-01,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-76377,megawatthours
2025-08-01,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-76277,megawatthours
2025-08-01,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-76239,megawatthours
2025-08-02,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,669005,megawatthours
2025-08-02,CISO,California Independent System Operator,D,Demand,Central,Central,670997,megawatthours
2025-08-02,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,672133,megawatthours
2025-08-02,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,669948,megawatthours
2025-08-02,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,669005,megawatthours
2025-08-02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,618262,megawatthours
2025-08-02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,619580,megawatthours
2025-08-02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,620349,megawatthours
2025-08-02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,618876,megawatthours
2025-08-02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,618262,megawatthours
2025-08-02,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,599112,megawatthours
2025-08-02,CISO,California Independent System Operator,NG,Net generation,Central,Central,601418,megawatthours
2025-08-02,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,603480,megawatthours
2025-08-02,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,600183,megawatthours
